,Artist,Art,Link
0,Rafael Zabaleta,Two seated women,https://www.wikiart.org/en/rafael-zabaleta/two-seated-women-1935
0,Rafael Zabaleta,Two woman and self-portrait bust,https://www.wikiart.org/en/rafael-zabaleta/two-woman-and-self-portrait-bust-1939
0,Rafael Zabaleta,Landscape with artist's farmhouse in Fique,https://www.wikiart.org/en/rafael-zabaleta/landscape-with-artist-s-farmhouse-in-fique-1940
0,Rafael Zabaleta,Painter and reclining model,https://www.wikiart.org/en/rafael-zabaleta/painter-and-reclining-model-1942
0,Rafael Zabaleta,Portrait of Aunt Pepa,https://www.wikiart.org/en/rafael-zabaleta/portrait-of-aunt-pepa-1942
0,Rafael Zabaleta,Harlequin and clown with mask,https://www.wikiart.org/en/rafael-zabaleta/harlequin-and-clown-with-mask-1942
0,Rafael Zabaleta,Girl sitting and boy with hat standing,https://www.wikiart.org/en/rafael-zabaleta/girl-sitting-and-boy-with-hat-standing-1943
0,Rafael Zabaleta,Boy sitting with a hen on his lap,https://www.wikiart.org/en/rafael-zabaleta/boy-sitting-with-a-hen-on-his-lap-1943
0,Rafael Zabaleta,Portrait of girl sitting,https://www.wikiart.org/en/rafael-zabaleta/portrait-of-girl-sitting-1943
0,Rafael Zabaleta,Puppeteer in the town square,https://www.wikiart.org/en/rafael-zabaleta/puppeteer-in-the-town-square-1943
0,Rafael Zabaleta,Women in countryside,https://www.wikiart.org/en/rafael-zabaleta/women-in-countryside-1943
0,Rafael Zabaleta,Garden of Quesada in winter,https://www.wikiart.org/en/rafael-zabaleta/garden-of-quesada-in-winter-1944
0,Rafael Zabaleta,Portrait of seated blonde woman,https://www.wikiart.org/en/rafael-zabaleta/portrait-of-seated-blonde-woman-1944
0,Rafael Zabaleta,Model and painter with easel,https://www.wikiart.org/en/rafael-zabaleta/model-and-painter-with-easel-1945
0,Rafael Zabaleta,Hunters,https://www.wikiart.org/en/rafael-zabaleta/hunters-1945
0,Rafael Zabaleta,Portrait of seated brunette,https://www.wikiart.org/en/rafael-zabaleta/portrait-of-seated-brunette-1948
0,Rafael Zabaleta,Boy with chicken,https://www.wikiart.org/en/rafael-zabaleta/boy-with-chicken-1951
0,Rafael Zabaleta,Peasants,https://www.wikiart.org/en/rafael-zabaleta/peasants-1952
0,Rafael Zabaleta,Girl with still life,https://www.wikiart.org/en/rafael-zabaleta/girl-with-still-life-1953
0,Rafael Zabaleta,Painters and Model,https://www.wikiart.org/en/rafael-zabaleta/painters-and-model-1954
0,Rafael Zabaleta,Self-portrait with model and the still life,https://www.wikiart.org/en/rafael-zabaleta/self-portrait-with-model-and-the-still-life-1955
0,Rafael Zabaleta,Bathers on the beach in Santander,https://www.wikiart.org/en/rafael-zabaleta/bathers-on-the-beach-in-santander-1955
0,Rafael Zabaleta,Bathers on the beach under umbrella,https://www.wikiart.org/en/rafael-zabaleta/bathers-on-the-beach-under-umbrella-1955
0,Rafael Zabaleta,Self-portrait,https://www.wikiart.org/en/rafael-zabaleta/self-portrait-1956
0,Rafael Zabaleta,Interior with nude,https://www.wikiart.org/en/rafael-zabaleta/interior-with-nude-1956
0,Rafael Zabaleta,Peasant family,https://www.wikiart.org/en/rafael-zabaleta/peasant-family-1957
0,Rafael Zabaleta,Museum garden,https://www.wikiart.org/en/rafael-zabaleta/museum-garden-1957
0,Rafael Zabaleta,The old woman and the girl,https://www.wikiart.org/en/rafael-zabaleta/the-old-woman-and-the-girl-1957
0,Rafael Zabaleta,The Satyr,https://www.wikiart.org/en/rafael-zabaleta/the-satyr-1958
0,Rafael Zabaleta,Sideboard,https://www.wikiart.org/en/rafael-zabaleta/sideboard-1958
0,Rafael Zabaleta,Seated boy,https://www.wikiart.org/en/rafael-zabaleta/seated-boy
0,Rafael Zabaleta,Fique Landscape,https://www.wikiart.org/en/rafael-zabaleta/fique-landscape
0,Rafael Zabaleta,Nude Woman,https://www.wikiart.org/en/rafael-zabaleta/nude-woman
0,Rafael Zabaleta,The Quesada Garden,https://www.wikiart.org/en/rafael-zabaleta/the-quesada-garden
0,Rafael Zabaleta,Point Frame,https://www.wikiart.org/en/rafael-zabaleta/point-frame
0,Rafael Zabaleta,Interior with nude,https://www.wikiart.org/en/rafael-zabaleta/interior-with-nude
0,Rafael Zabaleta,Landscape and Fique Vault,https://www.wikiart.org/en/rafael-zabaleta/landscape-and-fique-vault
0,Rafael Zabaleta,Partridges,https://www.wikiart.org/en/rafael-zabaleta/partridges
0,Rafael Zabaleta,"Still life, table figs, jar, bottle of anise",https://www.wikiart.org/en/rafael-zabaleta/still-life-table-figs-jar-bottle-of-anise
0,Rafael Zabaleta,The three graces,https://www.wikiart.org/en/rafael-zabaleta/the-three-graces
0,Rafael Zabaleta,The camp gate,https://www.wikiart.org/en/rafael-zabaleta/the-camp-gate
0,Rafael Zabaleta,Female nude from back with stove,https://www.wikiart.org/en/rafael-zabaleta/female-nude-from-back-with-stove
0,Rafael Zabaleta,Surrealistic dream,https://www.wikiart.org/en/rafael-zabaleta/surrealistic-dream
0,Rafael Zabaleta,Quesada Cemetery,https://www.wikiart.org/en/rafael-zabaleta/quesada-cemetery
0,Rafael Zabaleta,A Kiss,https://www.wikiart.org/en/rafael-zabaleta/a-kiss
0,Rafael Zabaleta,National Museum of Archaeology,https://www.wikiart.org/en/rafael-zabaleta/national-museum-of-archaeology
0,Rafael Zabaleta,Female nude,https://www.wikiart.org/en/rafael-zabaleta/female-nude
0,Rafael Zabaleta,Reapers in the age and Ceres,https://www.wikiart.org/en/rafael-zabaleta/reapers-in-the-age-and-ceres
0,Rafael Zabaleta,Maternity,https://www.wikiart.org/en/rafael-zabaleta/maternity
0,Rafael Zabaleta,Model and two painters sitting,https://www.wikiart.org/en/rafael-zabaleta/model-and-two-painters-sitting
0,Rafael Zabaleta,Gleaners,https://www.wikiart.org/en/rafael-zabaleta/gleaners
0,Rafael Zabaleta,Female nude,https://www.wikiart.org/en/rafael-zabaleta/female-nude-1
0,Rafael Zabaleta,Farmers in the garden,https://www.wikiart.org/en/rafael-zabaleta/farmers-in-the-garden
0,Rafael Zabaleta,Seated boy,https://www.wikiart.org/en/rafael-zabaleta/seated-boy-1
0,Rafael Zabaleta,Pilgrims in Tiscar,https://www.wikiart.org/en/rafael-zabaleta/tiscar-rosemary
0,Rafael Zabaleta,The threshing,https://www.wikiart.org/en/rafael-zabaleta/the-threshing
0,Rafael Zabaleta,Tiscar Pilgrimage,https://www.wikiart.org/en/rafael-zabaleta/tiscar-pilgrimage
0,Rafael Zabaleta,Female nude,https://www.wikiart.org/en/rafael-zabaleta/female-nude-2
0,Rafael Zabaleta,Female nude,https://www.wikiart.org/en/rafael-zabaleta/female-nude-3
0,Rafael Zabaleta,Seated female nude and artist's self-portrait,https://www.wikiart.org/en/rafael-zabaleta/seated-female-nude-and-artist-s-self-portrait
0,Rafael Zabaleta,Reclining female nude,https://www.wikiart.org/en/rafael-zabaleta/reclining-female-nude
0,Rafael Zabaleta,Drawing sideboard (tavern window),https://www.wikiart.org/en/rafael-zabaleta/drawing-sideboard-tavern-window
0,Yves Laloy,Saturne pas rond,https://www.wikiart.org/en/yves-laloy/saturne-pas-rond-1949
0,Yves Laloy,Monstrum in animo,https://www.wikiart.org/en/yves-laloy/monstrum-in-animo-1955
0,Yves Laloy,Le tout en un - Le tout en nain,https://www.wikiart.org/en/yves-laloy/le-tout-en-un-le-tout-en-nain-1958
0,Yves Laloy,Les adieux,https://www.wikiart.org/en/yves-laloy/les-adieux-1959
0,Yves Laloy,Les petits poissons rouges... les petits pois sont verts...,https://www.wikiart.org/en/yves-laloy/les-petits-poissons-rouges-les-petits-pois-sont-verts-1960
0,Yves Laloy,Arète jamais,https://www.wikiart.org/en/yves-laloy/ar-te-jamais
0,Yves Laloy,Composition sur fond bleu,https://www.wikiart.org/en/yves-laloy/composition-sur-fond-bleu
0,Yves Laloy,Composition with bird,https://www.wikiart.org/en/yves-laloy/composition-with-bird
0,Yves Laloy,Porc no graphie...,https://www.wikiart.org/en/yves-laloy/porc-no-graphie
0,Yves Laloy,Tête en spirale,https://www.wikiart.org/en/yves-laloy/t-te-en-spirale
0,Yves Laloy,Tête en spirale,https://www.wikiart.org/en/yves-laloy/t-te-en-spirale-1
0,Yves Laloy,Untitled,https://www.wikiart.org/en/yves-laloy/untitled
0,Gabriele Munter,Moschee in Tunis,https://www.wikiart.org/en/gabriele-munter/moschee-in-tunis-1905
0,Gabriele Munter,Portrait Of Wassily Kandinsky,https://www.wikiart.org/en/gabriele-munter/portrait-of-wassily-kandinsky-1906
0,Gabriele Munter,The Yellow House,https://www.wikiart.org/en/gabriele-munter/the-yellow-house-1908
0,Gabriele Munter,Jawlensky and Werefkin,https://www.wikiart.org/en/gabriele-munter/jawlensky-and-werefkin-1908
0,Gabriele Munter,Landschaft mit Haus in Oberau,https://www.wikiart.org/en/gabriele-munter/landschaft-mit-haus-in-oberau-1908
0,Gabriele Munter,Bergwiese,https://www.wikiart.org/en/gabriele-munter/bergwiese-1910
0,Gabriele Munter,Landschaft mit Sonnenblumen,https://www.wikiart.org/en/gabriele-munter/landschaft-mit-sonnenblumen-1910
0,Gabriele Munter,Beim Malen (wohl Marianne von Werefkin),https://www.wikiart.org/en/gabriele-munter/beim-malen-wohl-marianne-von-werefkin-1911
0,Gabriele Munter,Blume mit Vogel und Echsenkopf,https://www.wikiart.org/en/gabriele-munter/blume-mit-vogel-und-echsenkopf-1911
0,Gabriele Munter,Stillleben mit Madonna,https://www.wikiart.org/en/gabriele-munter/stillleben-mit-madonna-1911
0,Gabriele Munter,Kandinsky and Erma Bossi at the Table in the Murnau House,https://www.wikiart.org/en/gabriele-munter/kandinsky-and-erma-bossi-at-the-table-in-the-murnau-house-1912
0,Gabriele Munter,Schwarze Maske Mit Rosa,https://www.wikiart.org/en/gabriele-munter/schwarze-maske-mit-rosa-1912
0,Gabriele Munter,Mai-Abend in Stockholm,https://www.wikiart.org/en/gabriele-munter/mai-abend-in-stockholm-1916
0,Gabriele Munter,Porträt Frau Signe Hallberg,https://www.wikiart.org/en/gabriele-munter/portr-t-frau-signe-hallberg-1916
0,Gabriele Munter,Anna Roslund (1891–1941),https://www.wikiart.org/en/gabriele-munter/anna-roslund-1891-1941-1917
0,Gabriele Munter,Meditation,https://www.wikiart.org/en/gabriele-munter/meditation-1917
0,Gabriele Munter,Paar in Interieur,https://www.wikiart.org/en/gabriele-munter/paar-in-interieur-1917
0,Gabriele Munter,Landschaft am Meer,https://www.wikiart.org/en/gabriele-munter/landschaft-am-meer-1919
0,Gabriele Munter,Vom weissen Busch,https://www.wikiart.org/en/gabriele-munter/vom-weissen-busch-1919
0,Gabriele Munter,Morgenschatten,https://www.wikiart.org/en/gabriele-munter/morgenschatten-1924
0,Gabriele Munter,BLAUER KEGELBERG,https://www.wikiart.org/en/gabriele-munter/blauer-kegelberg-1930
0,Gabriele Munter,Breakfast of the Birds,https://www.wikiart.org/en/gabriele-munter/breakfast-of-the-birds-1934
0,Gabriele Munter,Blumen auf Weiß (Zyklamen und Hyazinthe),https://www.wikiart.org/en/gabriele-munter/blumen-auf-wei-zyklamen-und-hyazinthe-1934
0,Gabriele Munter,Hauptstrasse (Mit Mann),https://www.wikiart.org/en/gabriele-munter/hauptstrasse-mit-mann-1934
0,Gabriele Munter,Staffelsee,https://www.wikiart.org/en/gabriele-munter/staffelsee-1934
0,Gabriele Munter,Blumenblatt - Vogelvase,https://www.wikiart.org/en/gabriele-munter/blumenblatt-vogelvase-1940
0,Gabriele Munter,Winterlandscape in Bavaria,https://www.wikiart.org/en/gabriele-munter/winterlandscape-in-bavaria-1950
0,Gabriele Munter,Abstract Composition,https://www.wikiart.org/en/gabriele-munter/abstract-composition
0,Gabriele Munter,AM STRAND (SÜDFRANKREICH),https://www.wikiart.org/en/gabriele-munter/am-strand-s-dfrankreich
0,Gabriele Munter,Blick aus der Bonner Wohnung,https://www.wikiart.org/en/gabriele-munter/blick-aus-der-bonner-wohnung
0,Gabriele Munter,Dorfstrasse in Blau,https://www.wikiart.org/en/gabriele-munter/dorfstrasse-in-blau
0,Gabriele Munter,Gasse mit Torbogen,https://www.wikiart.org/en/gabriele-munter/gasse-mit-torbogen
0,Gabriele Munter,Interieur mit Weihnachtsbaum,https://www.wikiart.org/en/gabriele-munter/interieur-mit-weihnachtsbaum
0,Alberto Magnelli,Maschere No 1,https://www.wikiart.org/en/alberto-magnelli/maschere-no-1-1909
0,Alberto Magnelli,"Decorative Panel, Woman No. 2",https://www.wikiart.org/en/alberto-magnelli/decorative-panel-woman-no-2-1910
0,Alberto Magnelli,Man Smoking,https://www.wikiart.org/en/alberto-magnelli/man-smoking-1914
0,Alberto Magnelli,Map of the World and Lacerba,https://www.wikiart.org/en/alberto-magnelli/map-of-the-world-and-lacerba-1914
0,Alberto Magnelli,Nude No. 1,https://www.wikiart.org/en/alberto-magnelli/nude-no-1-1914
0,Alberto Magnelli,The Cafe,https://www.wikiart.org/en/alberto-magnelli/the-cafe-1914
0,Alberto Magnelli,The Drunk Man,https://www.wikiart.org/en/alberto-magnelli/the-drunk-man-1914
0,Alberto Magnelli,Woman on a Balcony,https://www.wikiart.org/en/alberto-magnelli/woman-on-a-balcony-1914
0,Alberto Magnelli,Femme à la blouse jaune,https://www.wikiart.org/en/alberto-magnelli/femme-la-blouse-jaune-1916
0,Alberto Magnelli,La Toilette,https://www.wikiart.org/en/alberto-magnelli/la-toilette-1917
0,Alberto Magnelli,Explosion lyrique no. C,https://www.wikiart.org/en/alberto-magnelli/explosion-lyrique-no-c-1918
0,Alberto Magnelli,Lyrical Explosion No. 12,https://www.wikiart.org/en/alberto-magnelli/lyrical-explosion-no-12-1918
0,Alberto Magnelli,Farmers at Table,https://www.wikiart.org/en/alberto-magnelli/farmers-at-table-1922
0,Alberto Magnelli,Tuscan Landscape,https://www.wikiart.org/en/alberto-magnelli/tuscan-landscape-1922
0,Alberto Magnelli,The Readers,https://www.wikiart.org/en/alberto-magnelli/the-readers-1931
0,Alberto Magnelli,Pierres No. 21,https://www.wikiart.org/en/alberto-magnelli/pierres-no-21-1933
0,Alberto Magnelli,Incantation,https://www.wikiart.org/en/alberto-magnelli/incantation-1935
0,Alberto Magnelli,Composition,https://www.wikiart.org/en/alberto-magnelli/composition-1941
0,Alberto Magnelli,Points D'Hostilite No. 2 A,https://www.wikiart.org/en/alberto-magnelli/points-d-hostilite-no-2-a-1941
0,Alberto Magnelli,Tension D'Images,https://www.wikiart.org/en/alberto-magnelli/tension-d-images-1945
0,Alberto Magnelli,Mystere vert,https://www.wikiart.org/en/alberto-magnelli/mystere-vert-1952
0,Alberto Magnelli,Animated Tension,https://www.wikiart.org/en/alberto-magnelli/animated-tension-1953
0,Alberto Magnelli,Bulwark No. 1,https://www.wikiart.org/en/alberto-magnelli/bulwark-no-1-1958
0,Alberto Magnelli,Conversations,https://www.wikiart.org/en/alberto-magnelli/conversations-1958
0,Alberto Magnelli,Composition,https://www.wikiart.org/en/alberto-magnelli/composition-1960
0,Alberto Magnelli,Composizione,https://www.wikiart.org/en/alberto-magnelli/composizione-1962
0,Alberto Magnelli,Sur fond gris n. 10,https://www.wikiart.org/en/alberto-magnelli/sur-fond-gris-n-10-1963
0,Alberto Magnelli,Untitled,https://www.wikiart.org/en/alberto-magnelli/untitled-1963
0,Alberto Magnelli,Composizione in Azzurro,https://www.wikiart.org/en/alberto-magnelli/composizione-in-azzurro-1965
0,Alberto Magnelli,Repercussion 4,https://www.wikiart.org/en/alberto-magnelli/repercussion-4-1965
0,Alberto Magnelli,Ordered Tempest,https://www.wikiart.org/en/alberto-magnelli/ordered-tempest-1967
0,Alberto Magnelli,La Magnanerie de la Ferrage,https://www.wikiart.org/en/alberto-magnelli/la-magnanerie-de-la-ferrage-1971
0,Alberto Magnelli,Composition,https://www.wikiart.org/en/alberto-magnelli/composition
0,Alberto Magnelli,Untitled,https://www.wikiart.org/en/alberto-magnelli/untitled
0,Alberto Magnelli,With Premeditation,https://www.wikiart.org/en/alberto-magnelli/with-premeditation
0,Marcelle Cahn,Nu sur fond bleu,https://www.wikiart.org/en/marcelle-cahn/nu-sur-fond-bleu-1924
0,Marcelle Cahn,Composition abstraite,https://www.wikiart.org/en/marcelle-cahn/composition-abstraite-1926
0,Marcelle Cahn,Nu Allonge,https://www.wikiart.org/en/marcelle-cahn/nu-allonge-1927
0,Marcelle Cahn,Avion - Forme aviatique,https://www.wikiart.org/en/marcelle-cahn/avion-forme-aviatique-1930
0,Marcelle Cahn,Personnages aux chevaux,https://www.wikiart.org/en/marcelle-cahn/personnages-aux-chevaux-1935
0,Marcelle Cahn,Composition,https://www.wikiart.org/en/marcelle-cahn/composition-1937
0,Marcelle Cahn,Heads and Hands,https://www.wikiart.org/en/marcelle-cahn/heads-and-hands-1938
0,Marcelle Cahn,En Courbes Violontes,https://www.wikiart.org/en/marcelle-cahn/en-courbes-violontes-1947
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1950
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1956
0,Marcelle Cahn,4 sphères,https://www.wikiart.org/en/marcelle-cahn/4-sph-res-1960
0,Marcelle Cahn,Peinture-relief,https://www.wikiart.org/en/marcelle-cahn/peinture-relief-1961
0,Marcelle Cahn,Relief,https://www.wikiart.org/en/marcelle-cahn/relief-1961
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1962
0,Marcelle Cahn,Composition,https://www.wikiart.org/en/marcelle-cahn/composition-1963
0,Marcelle Cahn,Composition,https://www.wikiart.org/en/marcelle-cahn/composition-1965
0,Marcelle Cahn,L'homme,https://www.wikiart.org/en/marcelle-cahn/l-homme-1966
0,Marcelle Cahn,Trois disques,https://www.wikiart.org/en/marcelle-cahn/trois-disques-1966
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1966
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1966-3
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1966-1
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1966-2
0,Marcelle Cahn,Photocollage N° 34,https://www.wikiart.org/en/marcelle-cahn/photocollage-n-34-1967
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1968
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1970
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1970-1
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1972
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1972-1
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1973-2
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1973-3
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1973-4
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1973
0,Marcelle Cahn,Untitled,https://www.wikiart.org/en/marcelle-cahn/untitled-1973-1
